0,01101,"060  ","0600057","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ7ｼﾞﾖｳﾋｶﾞｼ","北海道","札幌市中央区","南七条東",0,0,1,0,0,0
1,01101,"060  ","0600057",,,,,,,,,,,,
0,01101,"064  ","0640807","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ7ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南七条西",0,0,1,0,0,0
1,01101,"064  ","0640807",,,,,,,,,,,,
0,01101,"064  ","0640808","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ8ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南八条西",0,0,1,0,0,0
1,01101,"064  ","0640808",,,,,,,,,,,,
0,01101,"064  ","0640809","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ9ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南九条西",0,0,1,0,0,0
1,01101,"064  ","0640809",,,,,,,,,,,,
0,01101,"064  ","0640810","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ10ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南十条西",0,0,1,0,0,0
1,01101,"064  ","0640810",,,,,,,,,,,,
0,01101,"064  ","0640811","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ11ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南十一条西",0,0,1,0,0,0
1,01101,"064  ","0640811",,,,,,,,,,,,
0,01101,"064  ","0640912","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ12ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南十二条西",0,0,1,0,0,0
1,01101,"064  ","0640912",,,,,,,,,,,,
0,01101,"064  ","0640913","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ13ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南十三条西",0,0,1,0,0,0
1,01101,"064  ","0640913",,,,,,,,,,,,
0,01101,"064  ","0640914","ﾎﾂｶｲﾄﾞｳ","ｻﾂﾎﾟﾛｼﾁﾕｳｵｳｸ","ﾐﾅﾐ14ｼﾞﾖｳﾆｼ","北海道","札幌市中央区","南十四条西",0,0,1,0,0,0
1,01101,"064  ","0640914",,,,,,,,,,,,
